time,S1,S2,S3,S4,S5
3.090909090909091,1.024283280406804,0.870337109195495,0.9497245761955214,0.7224905118528636,5.516804557088607
3.1818181818181817,1.2647738643711381,1.079532999462096,0.8235866820945567,0.6816408973542091,5.7528918173015455
3.272727272727273,0.8304608522317879,0.8815939428860429,0.7062141357619341,0.6323161126212408,7.111247389855
3.3636363636363638,0.8957901936806142,0.8959438571683194,0.812111276643769,0.7317180527929956,7.661971184556089
3.4545454545454546,0.8563250789366303,0.7011980828926951,0.6718752063832147,0.7314419784426435,6.722150822000346
3.5454545454545454,0.6976674107020483,0.7751672448187902,0.784936079581606,0.699268348258911,8.599592979805278
3.6363636363636362,0.8235527704027946,0.5707050205729781,0.6356712862149255,0.637753012353862,8.024325701080022
3.7272727272727275,0.5391412756748951,0.6849036317914916,0.6409195293275531,0.6188219954826732,6.459137644247258
3.8181818181818183,0.6872026935536281,0.4603758715342309,0.5946564941650155,0.52930774941801,8.034013842910582
3.909090909090909,0.6507030272644265,0.5035547385848546,0.5538059768501907,0.4587245364810251,8.572759708149036
4.0,0.4630598057429607,0.42956806474260895,0.5308730388735713,0.4366606179518065,6.643824462717003
4.090909090909091,0.5006359624145025,0.3947090460998653,0.47553639118370156,0.3608007433653826,8.983485759936139
4.181818181818182,0.46880133854264544,0.40037566834761534,0.3505299996590935,0.30263446884121525,9.940577565083348
4.272727272727273,0.38749130940428106,0.2994119034450544,0.3559739685984389,0.4024656718754078,7.819299978191729
4.363636363636363,0.37911550148051,0.31502148019851156,0.3596598896052089,0.3526024485730992,8.687613450271295
4.454545454545455,0.30821965304633886,0.2933580578993787,0.27466770894881815,0.23550686416308045,9.430321764882587
4.545454545454545,0.32493879633535594,0.30253236074861106,0.2558004887777248,0.2902054653564517,8.53484698911031
4.636363636363637,0.2998488669581756,0.2995087745592729,0.22292562575562191,0.19764734379009088,10.456349085019953
4.7272727272727275,0.26314087728352437,0.25942611695163503,0.1956770007425439,0.2634195010121741,7.620577237258101
4.818181818181818,0.2622723300777614,0.17801158286416802,0.24071052739498408,0.17974237384858743,9.919965736899673
4.909090909090909,0.18665109469730823,0.20471914840048874,0.19423047615041064,0.18238024211536838,9.27397245674117
5.0,0.18475751385137842,0.19847369653606492,0.20855207363863315,0.19066390320863394,8.156927847517304
5.090909090909091,0.17658108658858793,0.17693512469024408,0.13300183037532956,0.13835707207738518,7.889728821187746
5.181818181818182,0.15659274149546185,0.1281199058910556,0.15826655088049632,0.11996643344303852,10.726249583657752
5.2727272727272725,0.15790456097961728,0.1356999106292876,0.12472350524562952,0.15991713038035385,7.6641292567454435
5.363636363636363,0.14343709304158922,0.13766251463681284,0.12518320660144389,0.12450488133739475,10.77147509102858
5.454545454545455,0.09501083072341432,0.09531799724398732,0.1140652665945219,0.09374918688347413,9.170142911333597
5.545454545454546,0.09616007548911357,0.10960296187514378,0.10259909933252738,0.09782621719567669,11.387315910301048
5.636363636363637,0.11513526124989908,0.10867597407310266,0.10744487116120009,0.08475794054986482,10.71474069731406
5.7272727272727275,0.1056657528459857,0.0900872879157489,0.08890587520165655,0.08462063284032904,10.543593060987362
5.818181818181818,0.08020638588483321,0.07941220613828799,0.07572671718221206,0.0650649605013715,10.634765386217147
5.909090909090909,0.07377038399147165,0.07284239443436108,0.06687083537756869,0.07687568545819198,11.255046546834851
6.0,0.059877614717513926,0.058490997412398646,0.07813299722580946,0.055991348200903596,9.69677014312996
6.090909090909091,0.060252448687827365,0.07250851937643549,0.053856757738682,0.06861841155073238,11.031848159601036
6.181818181818182,0.047710442820076505,0.062413106778914346,0.06555816705455382,0.061446474192156125,11.558312516327005
6.2727272727272725,0.05852516657827342,0.050839110735002566,0.05014180884813709,0.0470121674701563,8.74829832701155
6.363636363636364,0.04112784537423242,0.04683526266276289,0.042035219515841146,0.042143520925078684,11.19010784050646
6.454545454545455,0.043438610137152354,0.04469279735462055,0.04657588775301555,0.050393582716746696,9.87870159708965
6.545454545454546,0.0313243153185184,0.04262399662930534,0.037112698034220806,0.03135118248685746,8.140514729580033
6.636363636363637,0.0361889870782575,0.030724096661047095,0.03718423661545516,0.032835890532488386,10.1804486792795
6.7272727272727275,0.028849716359441207,0.027839625760269465,0.03328114850883722,0.031932385589119615,9.27711875027245
6.818181818181818,0.03179748869585565,0.0257859101216594,0.029822080256100718,0.030487846693594077,8.473414858893415
6.909090909090909,0.02532704385707678,0.025952652743661334,0.023094965184699296,0.02306514824466387,10.727244283111963
7.0,0.020052665439023044,0.027680821491248602,0.021495507474626176,0.025154181892096027,11.61931061979463
7.090909090909091,0.021100120209934105,0.024710659959447472,0.019899817393376467,0.02445328944076703,10.56319835741527
7.181818181818182,0.023889926744552606,0.023319942395669712,0.0173667217990968,0.021938274151177353,8.608326954480574
7.2727272727272725,0.015863495689398155,0.018155499989425034,0.01806856013800742,0.02064615651293722,10.252530314589709
7.363636363636364,0.019143636692512258,0.015627918170873473,0.01638266802716684,0.015334513353125202,9.718481813403162
7.454545454545455,0.013335579202481969,0.012965634198552784,0.014911919651452717,0.01637809888630939,10.10625218238452
7.545454545454546,0.013037639829456918,0.01169063559382177,0.012756364524718197,0.015548815235152318,11.55884184619364
7.636363636363637,0.01573974221160202,0.011402708247877475,0.01427932366485779,0.012327186961110093,11.432792619941713
7.7272727272727275,0.009747362482167255,0.011152260562697943,0.01019041822281818,0.012957478868853806,8.470712065221118
7.818181818181818,0.01051341650961307,0.010648825011956449,0.010576802657330343,0.010924995645216573,11.915811608365622
7.909090909090909,0.008365239691605509,0.010386632188814119,0.011896296884914176,0.009737672867836243,10.331598733443832
8.0,0.007532075053077924,0.010595125028113288,0.00870279026276334,0.009737460381767047,9.768925482728664
8.09090909090909,0.007559965947947449,0.00698571264531429,0.009966106927269139,0.007436535888376238,8.662435285562376
8.181818181818182,0.008797677751243675,0.008146780217880154,0.006230581597809876,0.006140444350714256,8.363551257229721
8.272727272727273,0.007293214372934631,0.008093910770896263,0.007918237621757869,0.007170527109477635,10.340167313233945
8.363636363636363,0.006149436865288158,0.005351734912704441,0.005892828651113026,0.007569052113469001,9.024555630717565
8.454545454545455,0.005649263319477135,0.0056013870725441575,0.005055805836195804,0.0067736769350342715,10.89732059161454
8.545454545454547,0.0048093765462996945,0.004988437880775452,0.005921792810795001,0.0060710111017759725,8.465030530853207
8.636363636363637,0.0049235875079682466,0.004850998973168471,0.004583671302299518,0.004387015527996587,9.6130364373594
8.727272727272727,0.0049465466624913565,0.005136345050277095,0.004752207267553923,0.004089619132811343,9.245402446532925
8.818181818181818,0.004237371169440025,0.004045143739689243,0.003691501325904449,0.004294806933932618,11.592345263828152
8.90909090909091,0.0032032771028569313,0.003535621541593417,0.0033806490210087263,0.0034899975398095914,8.111992635752472
9.0,0.0034598513250245497,0.004002335431989644,0.003521752469273021,0.0028146056591391187,8.771892997924695
9.090909090909092,0.0036678141123135033,0.0031514383651084954,0.0031316132225175444,0.0026738261067637144,10.24869068275099
9.181818181818182,0.0027953868412982697,0.0023511230503732,0.002761064084253912,0.002932018683872513,8.722203570867773
9.272727272727273,0.002658779739042273,0.002493935895811495,0.0030090776645250866,0.0026995698610027944,8.881124884548488
9.363636363636363,0.0019997660195386086,0.002081323019265834,0.0023420265476715935,0.0019427829357221201,11.2029191704042
9.454545454545455,0.001827001243941601,0.002294933416300695,0.0019291860824862872,0.0023714901960421313,9.019777702791526
9.545454545454545,0.0018004746349896757,0.0018969937199437104,0.001890540130053375,0.0016237065525667247,11.21098240402768
9.636363636363637,0.0019453868278550357,0.0018082880598530337,0.002037492809348885,0.0018342327850109238,10.806105418830544
9.727272727272727,0.0016080711303335213,0.0019338803500956133,0.0013371656725986163,0.0017726028191943394,8.318218841253168
9.818181818181818,0.0015227731878361525,0.001351233844476724,0.0014908261852813855,0.0017566041524148472,11.383813041797374
9.90909090909091,0.0013299871250399245,0.0010857644152989664,0.0015684799156463827,0.0016120370786780302,9.198919662986606
10.0,0.0014334094658110834,0.0011562194606826307,0.0013525249578022398,0.0012480998769792062,9.627341723275599
